label,class,BSI_month1,BSI_month2,BSI_month3,BSI_trend,BSI_consistency,BSI_variance,NDVI_trend,NDBI_month1,NDBI_month2,NDBI_month3,NDBI_trend,MNDWI_min,VV_month1,VV_month2,VV_month3,VV_trend,VV_consistency,VH_VV_ratio_change,VV_VH_diff_month1,VV_VH_diff_month3,VV_VH_diff_trend
1,construction,0.12685140946010512,0.08382372172093631,0.14344703770197487,0.016595628241869748,0.08382372172093631,-0.051325501860103664,0.08380512148141861,0.061231885105371475,-0.00040128410910256207,0.0797351747751236,0.01850329153239727,-0.3359178900718689,-10.636454408362045,-9.172058727108066,-9.160213199760964,1.4762412086010812,-9.160213199760964,0.052447942855083696,10.483665529589366,9.509064338540512,-0.9746011910488548
1,construction,0.09327036599763873,0.06478043784406606,0.07730737206174342,-0.015962993935895314,0.06478043784406606,-0.02050843118562501,0.018665127456188202,0.010023130103945732,-0.04953625798225403,-0.046658799052238464,-0.056681931018829346,-0.2174721211194992,-9.118872552053286,-9.356266900858136,-9.836467216974503,-0.7175946649212168,-9.118872552053286,-0.35264031224788983,6.618900630567477,3.6710292495174297,-2.9478713810500476
1,construction,0.059008160703075956,0.05327197566492473,0.03261070965351121,-0.026397451049564744,0.03261070965351121,0.007462540486631149,0.013817649334669113,0.05411255359649658,0.010847729630768299,-0.004947229754179716,-0.059059783816337585,-0.1972956359386444,-10.14133496554656,-10.169921030173244,-4.557495052987909,5.583839912558652,-4.557495052987909,0.8592459592005335,4.696238253228673,6.026489010024951,1.3302507567962785
1,construction,0.08582478060389707,0.07517283626498644,0.038645564961354434,-0.04717921564254264,0.038645564961354434,0.012937663482360688,-0.0012002165894955397,0.043079275637865067,0.03319861367344856,-0.00039385585114359856,-0.04347313195466995,-0.24943271279335022,-2.7051301299762467,-0.6419365981418365,-9.48999696462057,-6.784866834644323,-0.6419365981418365,-4.945611608409699,14.404023330019914,3.597607067710081,-10.806416262309833
1,construction,0.10074841681059298,0.01385299286674248,0.02401604412133367,-0.07673237268925931,0.01385299286674248,-0.04852923759922084,0.026837404817342758,0.02598690800368786,-0.09050214290618896,-0.08985672146081924,-0.11584363132715225,-0.16538982093334198,-10.162254884402522,-7.472460241211629,-7.542415609349744,2.6198392750527777,-7.472460241211629,0.7039667859957757,4.980358252840215,9.006027086311084,4.025668833470869
1,construction,0.03224346645548139,0.0015967035797064125,0.0001572409455422192,-0.03208622550993917,0.0001572409455422192,-0.01460365012080539,0.026708614081144333,-0.06619921326637268,-0.1253705620765686,-0.1263274997472763,-0.06012828275561333,-0.0510677807033062,-14.607774505879636,-12.869856906364852,-15.306934837942372,-0.6991603320627355,-12.869856906364852,-0.32282108664923315,5.6788562353081815,1.009257492198813,-4.669598743109368
1,construction,0.1532187591028255,0.1143900657414171,0.12829922371206776,-0.024919535390757752,0.1143900657414171,-0.02636892566602954,0.022586381062865257,0.09353448450565338,0.05673603340983391,0.07281185686588287,-0.02072262577712536,-0.39128050208091736,-5.6030072383511715,-3.669238051412249,-5.485391937008808,0.11761530134236331,-3.669238051412249,-0.02151509241119065,9.491788960900891,9.17452373982555,-0.31726522107534016
1,construction,0.07685185185185185,0.06851119894598155,0.13010942463819272,0.05325757278634087,0.06851119894598155,-0.03496943929904074,0.001500926329754293,0.03954802080988884,0.007836666889488697,0.08658263832330704,0.0470346137881279,-0.2437971979379654,-0.06200075997989821,-2.4640791480027175,-5.548319264390047,-5.486318504410149,-0.06200075997989821,-169.58105418708104,10.604711812747777,8.103809337663625,-2.5009024750841515
1,construction,0.014239605088285551,0.028869867982010737,0.09326049389598082,0.07902088880769527,0.014239605088285551,-0.024880181510122445,-0.015964005142450333,-0.0691114217042923,-0.05439108610153198,0.03094354085624218,0.10005496442317963,-0.19672855734825134,-5.757425855238011,-7.202697799849081,-9.959890011883424,-4.202464156645413,-5.757425855238011,-0.19610403849136104,4.594578235034265,5.995081219552265,1.400502984518
1,construction,0.13608095288289238,0.10258418167580266,0.1140423193184941,-0.02203863356439828,0.10258418167580266,-0.022477454424890575,-0.015041793696582317,0.1045636534690857,0.054132021963596344,0.05378137156367302,-0.050782278180122375,-0.350166380405426,-10.195996290197034,-8.273048344518388,-11.489247459596456,-1.2932511693994222,-8.273048344518388,-0.25922448368992157,9.346815394971085,7.554062968495991,-1.7927524264750936
1,construction,0.09444228527011271,0.021261156664973514,0.08701454691044976,-0.007427738359662955,0.021261156664973514,-0.06946725942530772,0.03320738673210144,0.043879907578229904,-0.0646057203412056,0.017649687826633453,-0.02623021975159645,-0.2549217641353607,-6.3247201557438535,-9.806299954235842,-5.508453469998061,0.8162666857457923,-5.508453469998061,-0.5816820778498109,13.946187116770098,8.94212729046806,-5.004059826302038
1,construction,0.07866273352999016,0.07148864592094197,0.09684546458819197,0.018182731058201812,0.07148864592094197,-0.016265453138149102,0.047726623713970184,0.007541478145867586,-0.01324786338955164,-0.010566762648522854,-0.018108241260051727,-0.2960987985134125,-8.567698106839465,-8.480070557726345,-11.124834135253575,-2.55713602841411,-8.480070557726345,-0.7734224891519301,9.880281827579882,4.224977879467755,-5.655303948112127
1,construction,0.0931939778524325,0.058524173027989825,0.05839328537170264,-0.03480069248072986,0.05839328537170264,-0.01726945858407774,0.04768920689821243,0.08031362295150757,0.02460317499935627,0.0030695023015141487,-0.07724412530660629,-0.21816009283065796,-7.705832449257771,-7.986986139106828,-10.663145042994163,-2.9573125937363915,-7.705832449257771,-0.4107112485882001,7.478694279571203,5.96936310891898,-1.5093311706522226
0,false_positive,-0.03365347075817912,-0.05486241668090924,0.00856995353639649,0.04222342429457561,-0.05486241668090924,-0.042320658070017926,0.032419685274362564,-0.10056613385677338,-0.10167773813009262,-0.0422225296497345,0.05834360793232918,-0.4261724352836609,-6.362679937208305,-8.630493515749237,-8.536512020368773,-2.1738320831604687,-6.362679937208305,0.49381572499088855,1.257690204351758,5.902848378965256,4.645158174613498
0,false_positive,0.08879184861717612,0.062140162795314674,0.1508641734205644,0.062072324803388285,0.062140162795314674,-0.05768784822355559,0.10216367989778519,0.043028321117162704,0.016842706128954887,0.11158432811498642,0.06855600327253342,-0.41310232877731323,-1.0654360845648139,-0.4458167149604562,4.41448861339471,5.4799246979595235,4.41448861339471,-14.161611700310033,12.248074313518012,11.768053807073267,-0.48002050644474537
0,false_positive,-0.16329416884247172,-0.1882971582009398,-0.09914598345342941,0.06414818538904231,-0.1882971582009398,-0.05707708205298925,0.05876453220844269,-0.16113048791885376,-0.2097497135400772,-0.14085759222507477,0.02027289569377899,-0.20862634479999542,-7.344720035128077,-6.771385768940758,-5.489714703020104,1.8550053321079734,-5.489714703020104,-0.1003493061175067,4.934099682302035,3.1370390616313344,-1.7970606206707007
0,false_positive,0.002142996298460939,-0.00040096230954290296,0.06521489971346704,0.0630719034150061,-0.00040096230954290296,-0.034079910315506896,0.10518079996109009,-0.03588022664189339,-0.05075933784246445,0.0355217270553112,0.07140195369720459,-0.44245636463165283,-2.989169363341872,-3.826816425400976,-3.5180249720806134,-0.5288556087387413,-2.989169363341872,-1.0129023731904154,8.106515387824189,5.97733615324964,-2.129179234574549
